,Unnamed: 0,Plane,VG,VD,Location,Criteria,Height,Width,inpPotPath,inpChargePath,cmpPotPath,cmpChargePath,tarPotPath,tarChargePath,Pot Mean,Pot STD,Charge Mean,Charge STD
21835,21835,XY,0.14375,0.14375,8,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.14375_8_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.14375_8_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.14375_8_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.14375_8_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.14375_8_pot_5.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.14375_8_charge_5.txt,0.1474676158783784,0.2016288795543402,13.232796775384948,3.680551825660933
21851,21851,XY,0.33125,0.05,12,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.05_12_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.05_12_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.05_12_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.05_12_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.05_12_pot_5.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.05_12_charge_5.txt,0.0132345520321205,0.1268880557080036,15.540184939501325,2.7871184115729037
21860,21860,XY,0.70625,0.14375,25,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.14375_25_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.14375_25_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.14375_25_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.14375_25_charge_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.14375_25_pot_9.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.14375_25_charge_9.txt,-0.2716329937629936,0.0309249712489727,12.744128408684167,1.3381202390750406
21862,21862,XY,0.6125,0.2375,22,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.2375_22_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.2375_22_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.2375_22_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.2375_22_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.2375_22_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.2375_22_charge_4.txt,-0.2055100027720027,0.0794452025007856,14.434267505984735,1.6250081826079583
21871,21871,XY,0.14375,0.33125,4,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.33125_4_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.33125_4_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.33125_4_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.33125_4_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.33125_4_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.33125_4_charge_4.txt,0.1537196597817048,0.2135595173001836,10.776257532593,3.4328085996228475
21873,21873,XY,0.8,0.8,17,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.8_17_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.8_17_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.8_17_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.8_17_charge_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.8_17_pot_8.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.8_17_charge_8.txt,-0.3674032082467082,0.2041492084963513,17.477394147295815,2.0171118077588166
21878,21878,XY,0.14375,0.6125,3,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.6125_3_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.6125_3_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.6125_3_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.6125_3_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.6125_3_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.6125_3_charge_4.txt,0.1612385170687803,0.2142369243326648,9.17586768161132,3.237476975835718
21889,21889,XY,0.51875,0.425,11,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.425_11_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.425_11_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.425_11_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.425_11_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.425_11_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.425_11_charge_4.txt,-0.1703434182952183,0.1549953482524733,16.826920592950497,2.1945579180879244
21890,21890,XY,0.425,0.51875,12,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.51875_12_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.51875_12_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.51875_12_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.51875_12_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.51875_12_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.51875_12_charge_4.txt,-0.1129915513368329,0.1957425465323277,15.932710542451456,2.4318579540396925
21901,21901,XY,0.70625,0.05,22,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.05_22_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.05_22_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.05_22_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.05_22_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.05_22_pot_5.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.05_22_charge_5.txt,-0.243552992030492,0.0204834270209892,15.04321794790292,1.503515612263154
21906,21906,XY,0.51875,0.33125,13,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.33125_13_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.33125_13_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.33125_13_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.33125_13_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.33125_13_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.33125_13_charge_4.txt,-0.1587286623700623,0.1323216141369629,16.915465586447837,2.1933011500523887
21912,21912,XY,0.425,0.51875,5,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.51875_5_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.51875_5_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.51875_5_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.51875_5_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.51875_5_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.51875_5_charge_4.txt,-0.1030861567863132,0.1861825921386389,14.122733892537674,2.231600121743947
21914,21914,XY,0.14375,0.425,20,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.425_20_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.425_20_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.425_20_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.425_20_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.425_20_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.425_20_charge_4.txt,0.1390281248673943,0.2262909526531578,11.140614983739315,3.418504061988389
21924,21924,XY,0.14375,0.51875,4,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.51875_4_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.51875_4_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.51875_4_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.51875_4_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.51875_4_pot_5.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.51875_4_charge_5.txt,0.1503295038115037,0.2195266373805618,10.115160303134672,3.283147659477996
21941,21941,XY,0.8,0.33125,18,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.33125_18_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.33125_18_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.33125_18_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.33125_18_charge_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.33125_18_pot_8.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.33125_18_charge_8.txt,-0.3167886981981982,0.0945936129318998,17.37984537406159,1.9953285014851
21947,21947,XY,0.51875,0.8,10,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.8_10_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.8_10_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.8_10_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.8_10_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.8_10_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.8_10_charge_4.txt,-0.2029262358281358,0.2207372619759321,16.47523130795889,2.197095710268056
21959,21959,XY,0.425,0.425,1,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.425_1_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.425_1_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.425_1_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.425_1_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.425_1_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.425_1_charge_4.txt,-0.0656269898184338,0.1553077130474486,11.604352069816732,1.9554411727562668
21966,21966,XY,0.14375,0.2375,20,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.2375_20_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.2375_20_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.2375_20_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.2375_20_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.2375_20_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.2375_20_charge_4.txt,0.1493469931039501,0.2089673988760731,11.632142013187089,3.533344772853817
21977,21977,XY,0.70625,0.425,6,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.425_6_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.425_6_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.425_6_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.425_6_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.425_6_pot_5.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.425_6_charge_5.txt,-0.284088086971587,0.1230156689748628,16.7346038409217,1.9871203058597435
21979,21979,XY,0.8,0.14375,23,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.14375_23_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.14375_23_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.14375_23_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.14375_23_charge_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.14375_23_pot_9.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.14375_23_charge_9.txt,-0.3263133558558558,0.0291424648832672,14.465086079611424,1.4039294225837493
21987,21987,XY,0.51875,0.51875,15,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.51875_15_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.51875_15_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.51875_15_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.51875_15_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.51875_15_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.51875_15_charge_4.txt,-0.1810645655232155,0.1758502996132899,16.704350303161913,2.1952731902750173
22008,22008,XY,0.33125,0.70625,6,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.70625_6_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.70625_6_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.70625_6_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.70625_6_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.70625_6_pot_5.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.70625_6_charge_5.txt,-0.0344999389428274,0.2157199023455641,13.412424726312643,2.7073417253578937
22011,22011,XY,0.8,0.14375,21,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.14375_21_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.14375_21_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.14375_21_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.14375_21_charge_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.14375_21_pot_9.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.14375_21_charge_9.txt,-0.3067223177408177,0.038918562335513,15.704807687243784,1.5817342182277734
22017,22017,XY,0.51875,0.2375,6,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.2375_6_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.2375_6_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.2375_6_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.2375_6_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.2375_6_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.51875_0.2375_6_charge_4.txt,-0.1470784882536382,0.1095719667810536,15.939099672749228,2.155430920129263
22032,22032,XY,0.70625,0.05,19,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.05_19_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.05_19_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.05_19_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.05_19_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.05_19_pot_5.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.05_19_charge_5.txt,-0.2253489878724878,0.0352712060829157,17.065224336808964,1.9491359092428144
22044,22044,XY,0.8,0.14375,0,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.14375_0_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.14375_0_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.14375_0_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.14375_0_charge_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.14375_0_pot_9.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.14375_0_charge_9.txt,-0.3447326372141372,0.0284825977738033,12.98845496745058,1.2850373840448148
22057,22057,XY,0.14375,0.8,24,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.8_24_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.8_24_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.8_24_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.8_24_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.8_24_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.14375_0.8_24_charge_4.txt,0.1814538950658697,0.2105131828865996,7.431480765848351,3.304192712055676
22089,22089,XY,0.05,0.2375,7,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.2375_7_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.2375_7_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.2375_7_pot_3.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.2375_7_charge_3.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.2375_7_pot_6.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.05_0.2375_7_charge_6.txt,0.0834707502979903,0.1950530514856422,13.492719378562404,3.3237279674883538
22090,22090,XY,0.8,0.70625,12,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.70625_12_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.70625_12_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.70625_12_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.70625_12_charge_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.70625_12_pot_8.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.70625_12_charge_8.txt,-0.3482293291753291,0.1943473125699555,17.85805995628084,2.010033042226917
22091,22091,XY,0.33125,0.33125,15,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.33125_15_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.33125_15_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.33125_15_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.33125_15_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.33125_15_pot_5.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.33125_15_charge_5.txt,-0.021122763009009,0.1822650971872793,15.041834012653704,2.8184237908744736
22092,22092,XY,0.2375,0.14375,15,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.14375_15_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.14375_15_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.14375_15_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.14375_15_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.14375_15_pot_5.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.14375_15_charge_5.txt,0.0722292497841303,0.1751659949984485,14.38412971019758,3.2490124602795007
22094,22094,XY,0.6125,0.6125,10,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.6125_10_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.6125_10_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.6125_10_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.6125_10_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.6125_10_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.6125_10_charge_4.txt,-0.2488050796950796,0.1841112519095729,17.218806602850936,2.0919735877092083
22099,22099,XY,0.8,0.2375,17,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.2375_17_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.2375_17_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.2375_17_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.2375_17_charge_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.2375_17_pot_8.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.8_0.2375_17_charge_8.txt,-0.2968675353430353,0.0738400235067784,17.65961066498713,2.001956085459459
22109,22109,XY,0.6125,0.05,24,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.05_24_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.05_24_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.05_24_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.05_24_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.05_24_pot_5.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.05_24_charge_5.txt,-0.1854140758835759,0.0338430903697988,13.38545760012472,1.4265755172423067
22127,22127,XY,0.425,0.6125,12,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.6125_12_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.6125_12_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.6125_12_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.6125_12_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.6125_12_pot_5.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.6125_12_charge_5.txt,-0.1212749261840956,0.2122605852081067,15.83988162114301,2.419096929537315
22131,22131,XY,0.6125,0.425,5,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.425_5_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.425_5_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.425_5_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.425_5_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.425_5_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.6125_0.425_5_charge_4.txt,-0.2295668128898128,0.1322013358438134,15.616439711699854,1.8434657663949503
22132,22132,XY,0.425,0.425,12,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.425_12_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.425_12_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.425_12_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.425_12_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.425_12_pot_4.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.425_0.425_12_charge_4.txt,-0.1031882983013513,0.176667209016252,16.009214369475618,2.440721458614376
22138,22138,XY,0.33125,0.51875,8,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.51875_8_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.51875_8_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.51875_8_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.51875_8_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.51875_8_pot_5.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.33125_0.51875_8_charge_5.txt,-0.0360100003591129,0.2124540563596407,14.522148793327991,2.7819851740229877
22139,22139,XY,0.2375,0.425,15,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.425_15_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.425_15_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.425_15_pot_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.425_15_charge_2.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.425_15_pot_5.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.2375_0.425_15_charge_5.txt,0.0444126638225918,0.221847424621045,13.94564984146651,3.200192595769296
22140,22140,XY,0.70625,0.8,25,abs_pot,3,3,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.8_25_pot_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.8_25_charge_1.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.8_25_pot_3.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.8_25_charge_3.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.8_25_pot_6.txt,cond_data/abs_pot/3x3/ml_test/NEGFXY_0.70625_0.8_25_charge_6.txt,-0.3220759275814275,0.1651505927145275,12.440243569607604,1.3820911135067493
